time,open,high,low,close,volume
1730513700000,2516.83,2520.57,2516.66,2518.4,2626.9
1730514000000,2518.4,2520.66,2517.03,2519.91,586.03
1730514300000,2519.91,2523.82,2519.9,2522.1,1546.06
1730514600000,2522.1,2522.1,2518.13,2519.41,2279.86
1730514900000,2519.41,2520.0,2518.0,2518.98,1160.86
1730515200000,2518.98,2519.23,2516.26,2516.7,317.25
1730515500000,2516.7,2517.0,2515.62,2516.37,642.74
1730515800000,2516.37,2516.59,2512.49,2513.6,977.4
1730516100000,2513.6,2515.0,2511.88,2511.88,810.5
1730516400000,2511.88,2513.85,2511.6,2513.43,585.26
1730516700000,2513.43,2515.6,2512.85,2515.49,330.43
1730517000000,2515.49,2515.49,2512.65,2513.57,283.62
1730517300000,2513.57,2513.57,2510.92,2510.92,277.3
1730517600000,2510.92,2512.39,2510.21,2510.93,451.23
1730517900000,2510.93,2510.93,2507.0,2508.72,1959.21
1730518200000,2508.72,2509.79,2507.59,2508.16,575.08
1730518500000,2508.16,2510.39,2506.74,2509.74,661.41
1730518800000,2509.74,2512.39,2508.84,2510.91,1118.49
1730519100000,2510.91,2512.0,2509.47,2509.48,332.72
1730519400000,2509.48,2509.82,2504.57,2504.76,2028.03
1730519700000,2504.76,2506.79,2501.58,2506.67,4697.68
1730520000000,2506.67,2506.68,2504.57,2505.66,498.73
1730520300000,2505.66,2508.69,2505.48,2507.95,758.64
1730520600000,2507.95,2507.95,2506.01,2507.94,325.61
1730520900000,2507.94,2508.9,2506.84,2508.25,403.26
1730521200000,2508.25,2508.25,2505.88,2505.88,275.73
1730521500000,2505.88,2507.39,2504.5,2505.34,457.64
1730521800000,2505.34,2505.79,2503.07,2505.54,563.08
1730522100000,2505.54,2505.55,2501.35,2502.17,576.24
1730522400000,2502.17,2504.11,2501.64,2502.76,1510.19
1730522700000,2502.76,2503.86,2501.9,2502.81,367.31
1730523000000,2502.81,2505.25,2502.77,2505.24,426.56
1730523300000,2505.24,2505.99,2504.4,2504.83,267.87
1730523600000,2504.83,2504.84,2500.08,2500.08,636.65
1730523900000,2500.08,2503.49,2498.72,2503.49,2332.14
1730524200000,2503.49,2505.55,2502.9,2505.4,840.44
1730524500000,2505.4,2507.27,2505.39,2506.97,840.49
1730524800000,2506.97,2508.35,2505.5,2506.67,1142.51
1730525100000,2506.67,2507.35,2506.03,2506.03,672.74
1730525400000,2506.03,2507.88,2505.8,2507.05,529.11
1730525700000,2507.05,2512.02,2507.05,2510.3,1554.89
1730526000000,2510.3,2512.04,2510.21,2510.21,974.73
1730526300000,2510.21,2513.48,2510.21,2512.6,774.3
1730526600000,2512.6,2512.6,2510.4,2511.8,700.86
1730526900000,2511.8,2512.97,2510.68,2512.97,560.49
1730527200000,2512.97,2513.8,2511.87,2511.87,443.78
1730527500000,2511.87,2512.06,2509.15,2509.66,1121.03
1730527800000,2509.66,2509.99,2509.0,2509.06,375.11
1730528100000,2509.06,2509.07,2507.0,2507.01,739.91
1730528400000,2507.01,2508.87,2505.69,2507.56,2454.64
1730528700000,2507.56,2509.13,2507.56,2507.9,276.0
1730529000000,2507.9,2507.9,2505.0,2506.4,403.52
1730529300000,2506.4,2509.44,2506.4,2509.15,694.03
1730529600000,2509.15,2510.27,2508.79,2509.5,306.71
1730529900000,2509.5,2510.71,2509.18,2510.71,1509.24
1730530200000,2510.71,2510.71,2509.0,2510.21,1014.78
1730530500000,2510.21,2511.86,2509.52,2511.86,585.12
1730530800000,2511.86,2512.0,2508.26,2508.46,499.68
1730531100000,2508.46,2510.66,2508.46,2509.7,164.36
1730531400000,2509.7,2510.13,2509.0,2509.01,196.01
1730531700000,2509.01,2509.15,2507.57,2507.79,377.48
1730532000000,2507.79,2510.1,2507.03,2507.7,1298.59
1730532300000,2507.7,2507.7,2505.88,2507.47,1030.96
1730532600000,2507.47,2509.97,2505.6,2509.96,581.17
1730532900000,2509.96,2510.24,2507.5,2508.6,652.77
1730533200000,2508.6,2508.6,2505.85,2506.02,235.62
1730533500000,2506.02,2509.52,2505.4,2508.81,350.67
1730533800000,2508.81,2509.4,2508.0,2508.71,369.78
1730534100000,2508.71,2508.71,2506.66,2507.27,731.98
1730534400000,2507.27,2510.1,2506.65,2508.14,927.34
1730534700000,2508.14,2508.77,2504.2,2504.39,1637.1
1730535000000,2504.39,2504.8,2502.65,2503.41,930.41
1730535300000,2503.41,2504.11,2501.9,2503.02,1159.74
1730535600000,2503.02,2504.86,2500.21,2502.73,5079.04
1730535900000,2502.73,2503.27,2498.02,2499.58,2210.55
1730536200000,2499.58,2502.4,2499.2,2502.33,1431.33
1730536500000,2502.33,2502.33,2495.67,2498.27,1869.11
1730536800000,2498.27,2500.8,2497.44,2497.99,825.62
1730537100000,2497.99,2500.0,2497.99,2499.4,1069.88
1730537400000,2499.4,2499.8,2497.55,2497.63,642.08
1730537700000,2497.63,2499.8,2495.0,2495.48,1859.75
1730538000000,2495.48,2498.81,2490.67,2498.63,8058.25
1730538300000,2498.63,2501.0,2498.14,2500.09,1737.85
1730538600000,2500.09,2501.99,2499.78,2500.76,646.77
1730538900000,2500.76,2503.6,2499.42,2503.11,1456.02
1730539200000,2503.11,2503.11,2500.54,2501.4,855.86
1730539500000,2501.4,2503.9,2500.01,2503.39,258.22
1730539800000,2503.39,2503.98,2502.26,2502.26,261.15
1730540100000,2502.26,2503.53,2501.62,2503.29,337.92
1730540400000,2503.29,2505.36,2503.28,2503.82,747.06
1730540700000,2503.82,2504.03,2497.08,2497.98,2107.17
1730541000000,2497.98,2498.4,2494.7,2497.33,1452.09
1730541300000,2497.33,2498.14,2495.69,2497.06,669.14
1730541600000,2497.06,2497.59,2492.54,2494.24,1293.62
1730541900000,2494.24,2498.44,2492.55,2497.39,1273.17
1730542200000,2497.39,2497.39,2495.07,2495.59,567.99
1730542500000,2495.59,2499.25,2495.19,2498.61,426.07
1730542800000,2498.61,2500.0,2497.28,2499.2,549.92
1730543100000,2499.2,2499.2,2495.66,2496.35,343.53
1730543400000,2496.35,2499.51,2495.65,2498.61,611.5
1730543700000,2498.61,2501.73,2498.6,2499.86,503.8
1730544000000,2499.86,2501.07,2499.64,2501.07,241.4
1730544300000,2501.07,2501.84,2499.5,2500.85,281.48
1730544600000,2500.85,2501.49,2500.44,2501.42,165.48
1730544900000,2501.42,2502.3,2500.34,2501.98,443.29
1730545200000,2501.98,2503.29,2499.54,2500.03,411.75
1730545500000,2500.03,2502.83,2500.02,2501.8,207.76
1730545800000,2501.8,2503.32,2501.55,2502.52,361.43
1730546100000,2502.52,2504.19,2502.52,2503.67,681.23
1730546400000,2503.67,2504.8,2502.0,2502.4,418.95
1730546700000,2502.4,2503.93,2501.4,2503.15,226.08
1730547000000,2503.15,2504.67,2503.15,2503.76,416.39
1730547300000,2503.76,2504.53,2502.99,2503.99,348.52
